time,open,high,low,close,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1755783000,94.15,94.355,93.6,93.97,0,-15,0,0,0,0,0,0,0,4.5,1.030726216128852,,-0.5048671212695837,,-0.14136636853617907,,96.78716005243633,20136,-166394,38.67089937064383,-15,-40,-60,10,30,50,,,,,,,,,,,95.17286651663977,,0,0,0,0,0,0,0,0,0,0,95.17286651663977,,0,0,0,-0.3827213610413229,0,-0.23920085065082686,0,-0.1435205103904961,1,0,-0.5636151933481794,0,0,0,0,-0.5392008506508268,,,,,0,0,0,,,,0,,0,0,0,0,,,,94.6681981046383,95.81413928571428,0,0,0,0,,,,95.17286651663977,,0,0,0,0,,,,,65.41221390671183,
1755797400,93.96,94.53,93.9,94.41,0,-15,0,0,0,0,0,0,0,5.5,1.0021029149767908,-0.4999970703638578,-0.5276891729556326,-0.02769210259177473,-0.13975829843024148,,96.78716005243633,26289,-140105,42.278018150485,-15,-40,-60,10,30,50,,,,,,,,,,,95.17286651663977,,0,0,0,0,0,0,0,0,0,0,95.17286651663977,,0,15,0,-0.3827213610413229,0,-0.23920085065082686,0,-0.1435205103904961,1,0,-0.3827213610413229,0,0,0,0,-0.41920085065082685,,,,,0,0,0,,,,92.19206489483548,,0,0,0,0,,,,94.6681981046383,95.81413928571428,0,0,0,0,,,,95.17286651663977,,0,0,0,0,,,,,,
1755869400,94.93,95.75,94.25,94.875,0,-15,0,0,0,0,0,0,0,5,1.0376669924784487,-0.3798160210132298,-0.502462128858312,-0.12264610784508218,-0.11525394384887076,,96.78716005243633,73685,-66420,45.89945133556651,-15,-40,-60,10,30,50,,,,,,,,,,,95.17286651663977,,0,0,0,0,0,0,0,0,0,0,95.17286651663977,,0,0,0,-0.3827213610413229,0,-0.23920085065082686,0,-0.1435205103904961,1,0,0,0,0,0,0,-0.5392008506508268,,,,,0,0,0,,,,92.19206489483548,,0,0,0,0,,,,94.6681981046383,95.81413928571428,0,0,0,0,,,,95.17286651663977,,0,0,0,0,,,,,67.21849573717105,
1755883800,94.95,95.21,94.2,95.05,0,-15,0,0,0,0,0,0,0,5,1.0356907787299874,-0.2722920518141248,-0.46301117261273816,-0.19071912079861336,-0.07673369267355248,,96.78716005243633,24838,-41582,47.24099742807962,-15,-40,-60,10,30,50,,,,,,,,,,,95.17286651663977,,0,0,0,0,0,0,0,0,0,0,95.17286651663977,,0,15,0,-0.3827213610413229,0,-0.23920085065082686,0,-0.1435205103904961,1,0,0,0,0,0,0,-0.41920085065082685,,,,,0,0,0,,,,92.78191740234723,,0,0,0,0,,,,94.6681981046383,95.81413928571428,0,0,0,0,,,,95.17286651663977,,0,0,0,0,,,,,,
1756128600,95.05,95.2,94.51,95.04,0,-15,0,0,0,0,0,0,0,5,1.0109985802492738,-0.18952353852711643,-0.4276235439575089,-0.23810000543039248,-0.061536116450067534,,96.78716005243633,31020,-72602,47.16901816431912,-15,-40,-60,10,30,50,,,,,,,,,,,95.17286651663977,,0,0,0,0,0,0,0,0,0,0,95.17286651663977,,0,0,0,-0.3827213610413229,0,-0.23920085065082686,0,-0.1435205103904961,1,0,0,0,0,0,0,-0.5392008506508268,,,,,0,0,0,,,,92.78191740234723,,0,0,0,0,,,,94.6681981046383,95.81413928571428,0,0,0,0,,,,95.17286651663977,,0,0,0,0,,,,,67.36892039915963,
1756143000,95.1,95.2,95,95.01,0,-15,0,0,0,0,0,0,0,5,0.9530701102314687,-0.12745451844330435,-0.3974181534845229,-0.26996363504121856,-0.07707758255051438,,96.78716005243633,11820,-84422,46.93796149746068,-15,-40,-60,10,30,50,,,,,,,,,,,95.17286651663977,,0,0,0,0,0,0,0,0,0,0,95.17286651663977,,0,15,0,-0.3827213610413229,0,-0.23920085065082686,0,-0.1435205103904961,1,0,0,0,0,0,0,-0.5392008506508268,,,,,0,0,0,,,,93.14392330217957,,0,0,0,0,,,,94.6681981046383,95.81413928571428,0,0,0,0,,,,95.17286651663977,,0,0,0,0,,,,,,
1756215000,95.25,95.25,94.94,95.07,0,-15,0,0,0,0,0,0,0,5,0.9071365309292211,-0.07557921590789923,-0.3644376549260926,-0.28885843901819336,-0.0758779131297604,,96.78716005243633,11233,-73189,47.49195187495308,-15,-40,-60,10,30,50,,,,,,,,,,,95.17286651663977,,0,0,0,0,0,0,0,0,0,0,95.17286651663977,,0,0,0,-0.3827213610413229,0,-0.23920085065082686,0,-0.1435205103904961,1,0,0,0,0,0,0,-0.5392008506508268,,,,,0,0,0,,,,93.14392330217957,,0,0,0,0,,,,94.6681981046383,95.81413928571428,0,0,0,0,,,,95.17286651663977,,0,0,0,0,,,,,69.08023201545807,
1756229400,95.05,95.8,95.05,95.6,0,-15,0,0,0,0,0,0,0,5,0.8959124930057053,-0.0026459648100216615,-0.29216589503072043,-0.2895199302206988,-0.08952388622268564,,96.78716005243633,9408,-63781,52.23579329408758,-15,-40,-60,10,30,50,,,,,,,,,,,95.17286651663977,,0,0,0,0,0,0,0,0,0,0,95.17286651663977,,0,15,0,-0.1900012070877901,0,-0.11875075442986882,0,-0.07125045265792129,1,0.1927201539535328,0.1927201539535328,0,0,0,0,-0.4187507544298688,,,,,0,0,0,,,,93.61007163773817,,0,0,0,0,,,,94.86597250861202,95.81413928571428,0,0,0,0,,,,95.17286651663977,,0,0,0,0,,,,,,
1756301400,95.74,96.77,95.74,96.75,0,-7.5,0,0,0,0,0,0,0,5,0.9154901720767264,0.11923570120348453,-0.1404753037163431,-0.2597110049198276,0.03768975608411319,,96.78716005243633,34665,-29116,60.56166182379885,-7.5,-40,-60,10,30,50,,,,,,,,,,,95.17286651663977,,0,0,0,0,0,0,0,0,0,0,95.17286651663977,,0,0,0,0.06505461211320723,0,0.04065913257075452,0,0.024395479542452712,1,0.25505581920099735,0.44777597315453016,0,1,0,0,-0.25934086742924545,,,,,0,0,0,,,,93.61007163773817,,0,0,0,0,,,,96.0089252752828,95.81413928571428,0,0,0,0,,,,95.17286651663977,,0,0,0,0,,,,,71.54800647135968,
1756315800,96.76,96.94,96.54,96.54,0,-7.5,0,0,0,0,0,0,0,5,0.8786694454998168,0.17834426199143977,-0.03678067743052793,-0.2151249394219677,0.0038072960911462333,,96.78716005243633,13508,-42624,58.55445081829968,-7.5,-40,-60,10,30,50,,,,,,,,,,,95.6613305545002,,0,0,0,0,0,0,0,0,0,0,95.6613305545002,,0,15,0,0.10134092907899028,0,0.06333808067436893,0,0.038002848404621356,1,0.03628631696578305,0.4840622901203132,0,0,0,0,-0.23666191932563108,,,,,0,0,0,,,,94.40935223504259,,0,0,0,0,,,,96.11757346990547,95.81413928571428,0,0,0,0,,,,95.6613305545002,,0,0,0,0,,,,,,
