time,open,high,low,close,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1750426200,86.14,86.715,85.95,86.71,86.3977800606774,88.84862157134206,0,0,0,0,0,0,0,0,0,0,0,0,86.3977800606774,88.84862157134206,86.3977800606774,,0,0,0,0,86.3977800606774,0,86.3977800606774,0,0,-3.2836621645673123,-5.64316006908675,0,0,0,0,0,0,0.6199170481922673,-3.2836621645673123,-40,-60,10,30,50,,,,,,,,,,,10,10,10,0.20194471824573734,0.09189744557574961,0,0,0.12117113061069203,0.8789535675228853,-0.021718480961630787,-0.10559059498931772,0,0,0,0,-0.21922641236495466,,,,,0,0,0,83.86327815884758,86.03418823529402,86.03418823529402,85.60719309870763,90.72706669849055,0,0,0,0,85.60173654397063,86.35901176470587,87.1162869854411,86.46660130296597,85.60222477308717,0,0,0,0,83.97705517656789,85.34454117647063,86.71202717637337,86.3977800606774,88.84862157134206,0,0,0,0,0.9469004767519406,,,,51.38004285820357,0.461881193986704
1750440600,86.71,86.79,86.42,86.48,86.3977800606774,88.84862157134206,0,0,0,0,0,0,0,0,0,0,0,0,86.3977800606774,88.84862157134206,86.3977800606774,,0,0,0,0,86.3977800606774,0,86.3977800606774,0,0,-3.338788715018667,-5.64316006908675,0,0,0,0,0,0,0.6020658304642487,-3.338788715018667,-40,-60,10,30,50,,,,,,,,,,,15,15,-20,0.19245864321966533,0.07886219281345022,0,0,0.12117113061069203,0.9039504237170409,-0.009486075026072016,-0.06135253599865198,0,0,0,0,-0.22871248739102668,,,,,0,0,0,83.70048254820705,85.88679999999998,85.88679999999998,85.60719309870763,90.72706669849055,0,0,0,0,85.6356816173576,86.3967529411765,87.1578242649954,86.46660130296597,85.60222477308717,0,0,0,0,84.04266292975001,85.39072941176467,86.73879589377933,86.3977800606774,88.84862157134206,0,0,0,0,0.9472606463880322,,,,,0.43368661514387774
1750685400,86.94,87.44,86.78,87.23,86.3977800606774,88.84862157134206,0,0,0,0,0,0,0,0,0,0,0,0,86.3977800606774,88.84862157134206,86.3977800606774,,0,0,0,0,86.3977800606774,0,86.3977800606774,0,0,-3.338788715018667,-5.64316006908675,0,0,0,0,0,0,0.627632556859659,-3.338788715018667,-40,-60,10,30,50,,,,,,,,,,,10,10,10,0.1974665547093801,0.03383332877497567,0,0,0.16611367758027892,0.9266861483724553,0.0050079114897147725,-0.03305557690530936,0,0,0,0,-0.2686471228708988,,,,,0,0,0,83.70048254820705,85.88679999999998,85.88679999999998,85.60719309870763,90.72706669849055,0,0,0,0,85.7389179597682,86.52442352941182,87.30992909905544,86.78719980359644,85.60222477308717,0,0,0,0,84.04266292975001,85.39072941176467,86.73879589377933,86.3977800606774,88.84862157134206,0,0,0,0,0.9472606463880322,,41.16446882341334,32.6141268883479,53.056967347446324,0.48499719012356296
1750699800,87.23,87.38,86.77,86.78,86.3977800606774,88.84862157134206,0,0,0,0,0,0,0,0,0,0,0,0,86.3977800606774,88.84862157134206,86.3977800606774,,0,0,0,0,86.3977800606774,0,86.3977800606774,0,0,-3.1057984217028847,-5.456767834434125,0,0,0,0,0,0,0.6263730885125405,-3.1057984217028847,-40,-60,10,30,50,,,,,,,,,,,5,20,20,0.09546516316377708,0.01096325232502325,0,0,0.08519815755869349,0.936492684898759,-0.10200139154560302,-0.1272681223226957,0,0,0,0,-0.1697329943949164,,,,,0,1,0,83.70048254820705,85.88679999999998,85.88679999999998,85.77630130576172,90.72706669849055,0,0,0,0,85.81445004410615,86.61070588235297,87.4069617205998,86.78719980359644,85.77225012576606,0,0,0,0,84.17203590399288,85.48383529411765,86.79563468424243,86.3977800606774,88.84862157134206,0,0,0,0,0.9472606463880322,,,,,0.4612183985903251
1750771800,86.48,87.44,86.43,87.37,86.3977800606774,88.84862157134206,0,0,0,0,0,0,0,0,0,0,0,0,86.3977800606774,88.84862157134206,86.3977800606774,,0,0,0,0,86.3977800606774,0,86.3977800606774,0,0,-3.1057984217028847,-5.456767834434125,0,0,0,0,0,0,0.6537750107616441,-3.1057984217028847,-40,-60,10,30,50,,,,,,,,,,,10,10,10,0.15132006032270068,0.009742671904924604,0,0,0.14199692926448915,0.9569378040431599,0.0558548971589236,-0.07234313888466753,0,0,0,0,-0.29067686894178846,,,,,0,1,0,83.70048254820705,85.88679999999998,85.88679999999998,85.77630130576172,90.72706669849055,0,0,0,0,85.92717809352874,86.74977647058823,87.57237484764772,86.78719980359644,85.77225012576606,0,0,0,0,84.17203590399288,85.48383529411765,86.79563468424243,86.3977800606774,88.84862157134206,0,0,0,0,0.9472606463880322,,,,56.677555230147696,0.49994234367529755
1750786200,87.38,87.58,87.35,87.41,86.72649463286419,88.84862157134206,0,0,0,0,0,0,0,0,0,0,0,0,86.72649463286419,88.84862157134206,86.72649463286419,,0,0,0,0,86.72649463286419,0,86.72649463286419,0,0,-3.036428766670553,-5.456767834434125,0,0,0,0,0,0,0.6235053671358127,-3.036428766670553,-40,-60,10,30,50,,,,,,,,,,,15,15,15,0.193098793725605,0.022066348964108872,0,0,0.17172426358919066,0.9686482422253104,0.04177873340290433,-0.008845924520132414,0,0,0,0,-0.2786254698635856,,,,,0,0,0,83.61497719245092,85.80461176470578,87.99424633696064,85.77630130576172,90.72706669849055,0,0,0,0,86.03967319562459,86.88884705882356,87.73802092202253,86.99968149986898,85.77225012576606,0,0,0,0,84.21727654527484,85.53279999999994,86.84832345472503,86.72649463286419,88.84862157134206,0,0,0,0,0.9577212074766851,,,,,0.43442033475857755
1750858200,87.105,87.23,86.81,87.15,86.72649463286419,88.84862157134206,0,0,0,0,0,0,0,0,0,0,0,0,86.72649463286419,88.84862157134206,86.72649463286419,,0,0,0,0,86.72649463286419,0,86.72649463286419,0,0,-3.036428766670553,-5.456767834434125,0,0,0,0,0,0,0.6218264123403971,-3.036428766670553,-40,-60,10,30,50,,,,,,,,,,,10,10,15,0.17474991839452253,0.0030659903682113587,0,0,0.17172426358919066,0.9868441977842815,-0.01834887533108248,-0.01770872482514288,0,0,0,0,-0.29697434519466814,,,,,0,0,0,83.61497719245092,85.80461176470578,87.99424633696064,85.77630130576172,90.72706669849055,0,0,0,0,86.11584196964087,86.98349411764706,87.85114626565324,86.99968149986898,85.77225012576606,0,0,0,0,84.21727654527484,85.53279999999994,86.84832345472503,86.72649463286419,88.84862157134206,0,0,0,0,0.9577212074766851,,,,57.29686021811833,0.4903528610188086
1750872600,87.15,87.51,87.09,87.51,86.72649463286419,88.84862157134206,0,0,0,0,0,0,0,0,0,0,0,0,86.72649463286419,88.84862157134206,86.72649463286419,,0,0,0,0,86.72649463286419,0,86.72649463286419,0,0,-2.966698259749807,-5.400983428897527,0,0,0,0,0,0,0.6074102400303689,-2.966698259749807,-40,-60,10,30,50,,,,,,,,,,,20,35,30,0.13281429067142675,-0.042260257825349444,0,0,0.17437002909189245,0.9833290320235304,-0.04193562772309578,-0.06465226403795343,0,0,0,0,-0.15626928255874015,,,,,0,1,0,83.61497719245092,85.80461176470578,87.99424633696064,85.82691286058026,90.72706669849055,0,0,0,0,86.21841525563028,87.11480000000003,88.01118474436979,87.05862643996663,85.81171056762481,0,0,0,0,84.28635036448462,85.60680000000005,86.92724963551548,86.72649463286419,88.84862157134206,0,0,0,0,0.9577212074766851,,,,,0.48633265506525614
1750944600,87.59,87.745,87.2,87.52,86.72649463286419,88.84862157134206,0,0,0,0,0,0,0,0,0,0,0,0,86.72649463286419,88.84862157134206,86.72649463286419,,0,0,0,0,86.72649463286419,0,86.72649463286419,0,0,-2.966698259749807,-5.400983428897527,0,0,0,0,0,0,0.6029523657424856,-2.966698259749807,-40,-60,10,30,50,,,,,,,,,,,15,15,15,0.11510658706971208,-0.062453641569738434,0,0,0.17437002909189245,0.9489189186190888,-0.01770770360171467,0.019641423905934915,0,0,0,0,-0.25045268225263784,,,,,0,1,0,83.61497719245092,85.80461176470578,87.99424633696064,85.82691286058026,90.72706669849055,0,0,0,0,86.30155374073351,87.22344705882354,88.14534037691357,87.05862643996663,85.81171056762481,0,0,0,0,84.28635036448462,85.60680000000005,86.92724963551548,86.72649463286419,88.84862157134206,0,0,0,0,0.9577212074766851,,,,59.77396040787163,0.4912112292369025
1750959000,87.53,87.95,87.53,87.95,86.9394013746677,88.84862157134206,0,0,0,0,0,0,0,0,0,0,0,0,86.9394013746677,88.84862157134206,86.9394013746677,,0,0,0,0,86.9394013746677,0,86.9394013746677,0,0,-2.3615036049002027,-4.95277200072634,0,0,0,0,0,0,0.5905986253323086,-2.3615036049002027,-40,-60,10,30,50,,,,,,,,,,,20,35,25,-0.024363913165175388,-0.1306670838367454,0,0,0.09550508308894588,0.9173618384556955,-0.13947050023488747,-0.17568397348787618,0,0,0,0,-0.22847889391604903,,,,,0,0,0,83.56769507979419,85.75656470588231,87.94543433197043,86.2335619419674,90.72706669849055,0,0,0,0,86.39671591164915,87.35604705882352,88.31537820599789,87.3725204277355,86.2287312413659,0,0,0,0,84.4109234808073,85.73830588235293,87.06568828389857,86.9394013746677,88.84862157134206,0,0,0,0,0.9640615723632245,,,,,0.4840271686901204
