time,open,high,low,close,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1750699800,124.34,124.92,124.34,124.855,124.79277299019027,120.74851395376197,0,0,0,0,0,0,0,0,0,0,0,0,124.79277299019027,120.74851395376197,124.79277299019027,,0,0,0,0,124.79277299019027,0,124.79277299019027,0,1,10.145055577849188,5.15961158881613,0,0,0,0,0,0,0.8043297721538579,10.145055577849188,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,-0.00944390439756246,0.01096325232502325,0,0,-0.019710910002646045,0.936492684898759,-0.021085871524017585,-0.19050454027021588,0,0,0,0,-0.1697329943949164,,,,,0,1,0,115.55109327837862,120.6225647058824,125.69403613338618,124.65648877653305,118.54027120597547,0,0,0,0,124.53920902470831,125.80835764705878,127.07750626940926,124.41900440321514,124.62370829474796,0,0,0,0,123.17693173945665,128.36411764705883,133.55130355466102,124.79277299019027,120.74851395376197,0,0,0,0,1.0613377602545488,,,,,0.500527006569128
1750771800,125.88,126.51,125.78,126.41,124.91490806871428,120.74851395376197,0,0,0,0,0,1,1,1,0,0,0,0,124.91490806871428,120.74851395376197,124.91490806871428,,0,0,0,0,124.91490806871428,0,124.91490806871428,0,1,17.66402088555643,5.15961158881613,0,0,0,0,0,0,0.8650919312857254,17.66402088555643,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.10472834953790205,0.009742671904924604,0,0,0.09540521847969051,0.9569378040431599,0.11417225393546451,-0.07726220005564682,0,0,0,0,-0.29067686894178846,,,,,0,1,0,115.55109327837862,120.6225647058824,125.69403613338618,124.65648877653305,118.54027120597547,0,0,0,0,124.63476178857356,125.92743058823531,127.22009938789706,125.61452097121543,124.62370829474796,0,0,0,0,123.17693173945665,128.36411764705883,133.55130355466102,124.91490806871428,120.74851395376197,0,0,0,0,1.0613377602545488,,,,62.12531032488454,0.5227531163779849
1750786200,126.41,126.67,126.41,126.5,125.58812892094896,120.74851395376197,0,0,0,0,0,0,0,0,0,0,0,0,125.58812892094896,120.74851395376197,125.58812892094896,,0,0,0,0,125.58812892094896,0,125.58812892094896,0,1,17.768559571508572,5.15961158881613,0,0,0,0,0,0,0.8218710790510311,17.768559571508572,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.14724022871496245,0.022066348964108872,0,0,0.1258656985785481,0.9686482422253104,0.0425118791770604,0.057131141150988926,0,0,0,0,-0.2786254698635856,,,,,0,0,0,116.09456993923756,121.26407058823528,126.43357123723301,124.65648877653305,118.54027120597547,0,0,0,0,124.73652895982471,126.0556329411765,127.37473692252829,125.9308624700786,124.62370829474796,0,0,0,0,123.4005812482698,128.40355294117643,133.40652463408307,125.58812892094896,120.74851395376197,0,0,0,0,1.0839634262310318,,,,,0.5110723050683523
1750858200,126.53,126.53,126.13,126.28,125.58812892094896,120.74851395376197,0,0,0,0,0,0,0,0,0,0,0,0,125.58812892094896,120.74851395376197,125.58812892094896,,0,0,0,0,125.58812892094896,0,125.58812892094896,0,1,17.768559571508572,5.15961158881613,0,0,0,0,0,0,0.7917374305473864,17.768559571508572,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.12889135338387997,0.0030659903682113587,0,0,0.1258656985785481,0.9868441977842815,-0.01834887533108248,0.07731475077755269,0,0,0,0,-0.29697434519466814,,,,,0,0,0,116.09456993923756,121.26407058823528,126.43357123723301,124.65648877653305,118.54027120597547,0,0,0,0,124.83178816877417,126.1716235294118,127.51145889004944,125.9308624700786,124.62370829474796,0,0,0,0,123.4005812482698,128.40355294117643,133.40652463408307,125.58812892094896,120.74851395376197,0,0,0,0,1.0839634262310318,,,,60.915659413826944,0.5289415894870226
1750872600,126.27,126.36,126.02,126.26,125.58812892094896,120.74851395376197,0,0,0,0,0,0,0,0,0,0,0,0,125.58812892094896,120.74851395376197,125.58812892094896,,0,0,0,0,125.58812892094896,0,125.58812892094896,0,1,17.837861697577992,5.215053289671665,0,0,0,0,0,0,0.7594704712225734,17.837861697577992,-40,-60,10,30,50,,,,,,,,,,,-10,5,30,0.029521933656513684,-0.042260257825349444,0,0,0.07107767207697938,0.9833290320235304,-0.09936941972736629,0.017879966530058536,0,0,0,0,-0.15626928255874015,,,,,0,1,0,116.09456993923756,121.26407058823528,126.43357123723301,124.72220951908841,118.54027120597547,0,0,0,0,124.92331672002612,126.28173176470582,127.64014680938553,125.9308624700786,124.69983827384516,0,0,0,0,123.59259937854094,128.47442352941184,133.35624768028273,125.58812892094896,120.74851395376197,0,0,0,0,1.0839634262310318,,,,,0.5246540603690646
1750944600,126.88,127.36,126.74,127.32,125.95620599100761,120.74851395376197,0,0,0,0,0,0,0,0,0,0,0,0,125.95620599100761,120.74851395376197,125.95620599100761,,0,0,0,0,125.95620599100761,0,125.95620599100761,0,1,17.895017225522974,5.215053289671665,0,0,0,0,0,0,0.7837940089923892,17.895017225522974,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.11785087693003773,-0.062453641569738434,0,0,0.1771143189522181,0.9489189186190888,0.08832894327352406,0.1272947813276002,0,0,0,0,-0.25045268225263784,,,,,0,1,0,116.09456993923756,121.26407058823528,126.43357123723301,124.72220951908841,118.54027120597547,0,0,0,0,125.05994719471418,126.46753411764719,127.8751210405802,126.54034885128881,124.69983827384516,0,0,0,0,123.59259937854094,128.47442352941184,133.35624768028273,125.95620599100761,120.74851395376197,0,0,0,0,1.0839634262310318,,,,64.86705124631263,0.5380092664248685
1750959000,127.339,127.515,127.3,127.45,126.55683413450707,120.74851395376197,0,0,0,0,0,0,0,0,0,0,0,0,126.55683413450707,120.74851395376197,126.55683413450707,,0,0,0,0,126.55683413450707,0,126.55683413450707,0,1,18.750742285877052,5.825020227967155,0,0,0,0,0,0,0.743165865492933,18.750742285877052,-40,-60,10,30,50,,,,,,,,,,,10,25,35,-0.036664472155265485,-0.1306670838367454,0,0,0.08320452409885579,0.9173618384556955,-0.15451534908530323,-0.14139282169316755,0,0,0,0,-0.22847889391604903,,,,,0,0,0,116.68294728116827,121.97301176470589,127.26307624824351,125.44526598201067,118.54027120597547,0,0,0,0,125.19648276691389,126.65225411764716,128.10802546838042,126.87535181565208,125.42590696857052,0,0,0,0,123.83490834778988,128.64324705882342,133.45158576985696,126.55683413450707,120.74851395376197,0,0,0,0,1.0911501658149467,,,,,0.5190717197044311
1751031000,127.77,128.38,127.665,128.18,126.90848883918514,120.74851395376197,0,0,0,0,0,0,0,0,0,0,0,0,126.90848883918514,120.74851395376197,126.90848883918514,,0,0,0,0,126.90848883918514,0,126.90848883918514,0,1,18.805347725702497,5.825020227967155,0,0,0,0,0,0,0.7565111608148658,18.805347725702497,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.2045176039081354,-0.013168336697285886,0,0,0.21598247174948274,0.8706390263935431,0.24118207606340086,0.057277375193172914,0,0,0,0,-0.011464867841347348,,,,,0,1,0,116.68294728116827,121.97301176470589,127.26307624824351,125.44526598201067,118.54027120597547,0,0,0,0,125.33355205059542,126.834785882353,128.3360197141106,127.6833900859449,125.42590696857052,0,0,0,0,123.83490834778988,128.64324705882342,133.45158576985696,126.90848883918514,120.74851395376197,0,0,0,0,1.0911501658149467,,,,66.56384480409778,0.5414397712006165
1751045400,128.18,128.19,127.32,127.99,126.90848883918514,120.74851395376197,0,0,0,0,0,0,0,0,0,0,0,0,126.90848883918514,120.74851395376197,126.90848883918514,,0,0,0,0,126.90848883918514,0,126.90848883918514,0,1,19.997383101598853,6.328449745631852,0,0,0,0,0,0,0.7646175064709472,19.997383101598853,-40,-60,10,30,50,,,,,,,,,,,-5,10,30,0.06405562899988741,-0.035758443159191154,0,0,0.09483858882754166,0.8608585024413169,-0.14046197490824797,-0.06483572438399257,0,0,0,0,-0.03078295982765425,,,,,0,0,0,116.68294728116827,121.97301176470589,127.26307624824351,126.04203269758133,118.54027120597547,0,0,0,0,125.45767128068374,126.976211764706,128.49475224872825,127.6833900859449,126.02340647081547,0,0,0,0,124.09033598758373,128.82319999999996,133.5560640124162,126.90848883918514,120.74851395376197,0,0,0,0,1.0911501658149467,,,,,0.5302582143883616
1751290200,128.3,128.31,128.02,128.265,127.28714088684842,120.74851395376197,0,0,0,0,0,0,0,0,0,0,0,0,127.28714088684842,120.74851395376197,127.28714088684842,,0,0,0,0,127.28714088684842,0,127.28714088684842,0,1,20.056180727020607,6.328449745631852,0,0,0,0,0,0,0.7328591131515944,20.056180727020607,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.8398920724787291,0.550817414463158,0,0,0.15806431471256943,1.2378471338468628,0.7758364434788417,0.8103701388222154,0,0,0,0,0.7086755484629466,,,,,0,0,0,116.68294728116827,121.97301176470589,127.26307624824351,126.04203269758133,118.54027120597547,0,0,0,0,125.5880799388613,127.1311082352941,128.6741365317269,127.6833900859449,126.02340647081547,0,0,0,0,124.09033598758373,128.82319999999996,133.5560640124162,127.28714088684842,120.74851395376197,0,0,0,0,1.0911501658149467,,96.50658426477399,95.85325138160289,68.13098683133815,0.5139340486642379
