time,open,high,low,close,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1750944600,213.15,216.87,212.02,216.18,213.40102434167486,202.5641593075279,0,0,0,0,0,0,0,0,0,0,0,0,213.40102434167486,202.5641593075279,213.40102434167486,,0,0,0,0,213.40102434167486,0,213.40102434167486,0,1,16.360709091805578,0.7152269592122154,0,0,0,0,0,0,3.1753553223610096,16.360709091805578,-40,-60,10,30,50,,,,,,,,,,,-10,-10,10,0.14172004904795882,-0.062453641569738434,0,0,0.2009834910701392,0.9489189186190888,0.08987304868956134,0.07541140017555734,0,0,0,0,-0.25045268225263784,,,,,0,1,0,176.49869525902247,193.94847058823535,211.39824591744824,209.6377224880459,208.14898483319237,0,0,0,0,211.17991623177574,216.11645882352943,221.05300141528312,213.12153140077018,209.61083823128175,0,0,0,0,206.45109936079348,219.9554352941177,233.45977122744193,213.40102434167486,202.5641593075279,0,0,0,0,1.0825896264335657,,,,62.02807306055054,0.4657262409333138
1750959000,216.175,218.04,216.17,217.13,213.40102434167486,202.5641593075279,0,0,0,0,0,0,0,0,0,0,0,0,213.40102434167486,202.5641593075279,213.40102434167486,,0,0,0,0,213.40102434167486,0,213.40102434167486,0,1,16.360709091805578,0.7152269592122154,0,0,0,0,0,0,3.0821156564780807,16.360709091805578,-40,-60,10,30,50,,,,,,,,,,,-5,10,15,0.1577794973280145,-0.1306670838367454,0,0,0.2776484935821358,0.9173618384556955,0.016059448280055677,0.05505362749093981,0,0,0,0,-0.22847889391604903,,,,,0,0,0,179.57865496540114,196.43750588235287,213.2963567993046,209.6377224880459,208.14898483319237,0,0,0,0,211.4926091785907,216.47132941176474,221.4500496449388,214.46068268739876,209.61083823128175,0,0,0,0,207.1443217955122,220.64331764705872,234.14231349860523,213.40102434167486,202.5641593075279,0,0,0,0,1.1034133629556386,,,,,0.3947388245162584
1751031000,219.98,221.56,218.6,219.15,215.42160689041322,202.5641593075279,0,0,0,0,0,0,0,0,0,0,0,0,215.42160689041322,202.5641593075279,215.42160689041322,,0,0,0,0,215.42160689041322,0,215.42160689041322,0,1,16.547740810142912,0.7152269592122154,0,0,0,0,0,0,3.1783931095867897,16.547740810142912,-40,-60,10,30,50,,,,,,,,,,,-10,-10,10,0.2885351321586526,-0.013168336697285886,0,0,0.3,0.8706390263935431,0.13075563483063812,0.1737578632433751,0,0,0,0,-0.011464867841347348,,,,,0,1,0,179.57865496540114,196.43750588235287,213.2963567993046,209.6377224880459,208.14898483319237,0,0,0,0,211.85276531648606,216.81961176470577,221.78645821292548,216.99273150086935,209.61083823128175,0,0,0,0,207.1443217955122,220.64331764705872,234.14231349860523,215.42160689041322,202.5641593075279,0,0,0,0,1.1034133629556386,,,,67.88060130596048,0.4458921880101764
1751045400,219.15,223.25,216.75,223.16,215.42160689041322,202.5641593075279,0,0,0,0,0,0,0,0,0,0,0,0,215.42160689041322,202.5641593075279,215.42160689041322,,0,0,0,0,215.42160689041322,0,215.42160689041322,0,1,17.708789638784665,1.644066022125618,0,0,0,0,0,0,3.4156507446163045,17.708789638784665,-40,-60,10,30,50,,,,,,,,,,,15,30,30,0.14921704017234574,-0.035758443159191154,0,0,0.18,0.8608585024413169,-0.13931809198630687,0.05278864658815072,0,0,0,0,-0.03078295982765425,,,,,0,0,0,179.57865496540114,196.43750588235287,213.2963567993046,211.5710915682343,208.14898483319237,0,0,0,0,212.34191728869607,217.44885882352926,222.55580035836246,217.1735286920761,211.5384309995732,0,1,0,0,208.0681007272564,221.6275058823532,235.18691103745002,215.42160689041322,202.5641593075279,0,0,0,0,1.1034133629556386,,,,,0.4723597580979517
1751290200,223.42,223.8,219.12,219.84,215.61403859428486,202.5641593075279,0,0,0,0,0,0,0,0,0,0,0,0,215.61403859428486,202.5641593075279,215.61403859428486,,0,0,0,0,215.61403859428486,0,215.61403859428486,0,1,17.726601745624926,1.644066022125618,0,0,0,0,0,0,3.5059614057151403,17.726601745624926,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.9818277577661596,0.550817414463158,0,0,0.3,1.2378471338468628,0.8326107175938139,0.9299807574077622,0,0,0,0,0.7086755484629466,,,,,0,0,0,179.57865496540114,196.43750588235287,213.2963567993046,211.5710915682343,208.14898483319237,0,0,0,0,212.70525657992323,217.8476352941176,222.99001400831196,218.3797052140707,211.5384309995732,0,0,0,0,208.0681007272564,221.6275058823532,235.18691103745002,215.61403859428486,202.5641593075279,0,0,0,0,1.1034133629556386,,97.05020705952593,96.31989591937243,61.42954078561887,0.4205074968834592
1751304600,219.86,220.51,219.19,219.33,215.8401786946931,202.5641593075279,0,0,0,0,0,0,0,0,0,0,0,0,215.8401786946931,202.5641593075279,215.8401786946931,,0,0,0,0,215.8401786946931,0,215.8401786946931,0,1,19.19219414210201,2.799794126436345,0,0,0,0,0,0,3.3498213053069152,19.19219414210201,-40,-60,10,30,50,,,,,,,,,,,40,20,40,1.447466342948285,1,0,0,0.14892540567493925,1.2985409372733459,0.4656385851821254,1.3057462939003264,0,0,0,0,1.564100010622266,,,,,0,0,0,183.24970700828962,199.32637647058795,215.40304593288627,213.97672788478897,208.14898483319237,0,0,0,0,213.027574057255,218.16660000000002,223.30562594274502,218.3797052140707,213.95425735674655,0,0,0,0,208.74046901079484,221.99484705882378,235.24922510685272,215.8401786946931,202.5641593075279,0,0,0,0,1.1135993885354327,,,,,0.40766839892983553
1751376600,219.74,220.95,217.93,220.67,215.8401786946931,202.5641593075279,0,0,0,0,0,0,0,0,0,0,0,0,215.8401786946931,202.5641593075279,215.8401786946931,,0,0,0,0,215.8401786946931,0,215.8401786946931,0,1,19.19219414210201,2.799794126436345,0,0,0,0,0,0,3.3262626406421343,19.19219414210201,-40,-60,10,30,50,,,,,,,,,,,0,0,25,1.4056671004354575,1,0,0,0.2482090094582321,1.1574580909772254,-0.04179924251282752,1.247887603107443,0,0,0,0,1.2650788258566064,,,,,0,0,0,183.24970700828962,199.32637647058795,215.40304593288627,213.97672788478897,208.14898483319237,0,0,0,0,213.38904044776137,218.50975294117652,223.63046543459166,218.3797052140707,213.95425735674655,0,0,0,0,208.74046901079484,221.99484705882378,235.24922510685272,215.8401786946931,202.5641593075279,0,0,0,0,1.1135993885354327,,,,62.48037835057662,0.46360614070976347
1751391000,220.67,221.88,220.3,220.455,217.09847040511804,202.5641593075279,0,0,0,0,0,0,0,0,0,0,0,0,217.09847040511804,202.5641593075279,217.09847040511804,,0,0,0,0,217.09847040511804,0,217.09847040511804,0,1,19.308665731405473,2.799794126436345,0,0,0,0,0,0,3.2015295948819804,19.308665731405473,-40,-60,10,30,50,,,,,,,,,,,0,30,30,1.3725805019192359,1,0,0,0.2482090094582321,1.1243714924610038,-0.033086598516221644,1.0840453697605832,0,0,0,0,1.1563471082675185,,,,,0,0,0,183.24970700828962,199.32637647058795,215.40304593288627,213.97672788478897,208.14898483319237,0,0,0,0,213.72656585649537,218.7527529411764,223.77894002585742,218.3797052140707,213.95425735674655,0,0,0,0,209.44107291820148,222.27044705882366,235.09982119944584,217.09847040511804,202.5641593075279,0,0,0,0,1.1135993885354327,,,,,0.43267565821244425
1751463000,219.65,221.6,219.07,220.3,217.09847040511804,202.5641593075279,0,0,0,0,0,0,0,0,0,0,0,0,217.09847040511804,202.5641593075279,217.09847040511804,,0,0,0,0,217.09847040511804,0,217.09847040511804,0,1,19.308665731405473,2.799794126436345,0,0,0,0,0,0,3.1535631952475534,19.308665731405473,-40,-60,10,30,50,,,,,,,,,,,0,15,15,1.3594133088353832,1,0,0,0.2482090094582321,1.1112042993771512,-0.013167193083852613,1.2101962686630376,0,0,0,0,1.164496992388009,,,,,0,0,0,183.24970700828962,199.32637647058795,215.40304593288627,213.97672788478897,208.14898483319237,0,0,0,0,214.06380669360945,219.13803529411774,224.21226389462603,218.3797052140707,213.95425735674655,0,0,0,0,209.44107291820148,222.27044705882366,235.09982119944584,217.09847040511804,202.5641593075279,0,0,0,0,1.1135993885354327,,,,61.56871285151623,0.4585088523008678
1751477400,220.28,220.63,219.55,219.91,217.09847040511804,202.5641593075279,0,0,0,0,0,0,0,0,0,0,0,0,217.09847040511804,202.5641593075279,217.09847040511804,,0,0,0,0,217.09847040511804,0,217.09847040511804,0,1,19.438265146455993,2.9034736584767584,0,0,0,0,0,0,3.005451538444156,19.438265146455993,-40,-60,10,30,50,,,,,,,,,,,15,30,40,1.2505665826086625,1,0,0,0.1417700873451962,1.1087964952634664,-0.10884672622672076,0.2687388248425029,0,0,0,0,1.273970679124127,,,,,0,0,0,186.76376021026425,202.1805411764704,217.59732214267655,214.1925357782109,208.14898483319237,0,0,0,0,214.36347765830564,219.4554823529412,224.54748704757677,218.3797052140707,214.16277802699065,0,0,0,0,210.17326229553052,222.17992941176487,234.18659652799923,217.09847040511804,202.5641593075279,0,0,0,0,1.1150170895187232,,,,,0.43527539174212604
1751549400,221.82,224.01,221.36,223.31,218.27636642858758,204.55385539437933,0,0,0,0,0,0,0,0,0,0,0,0,218.27636642858758,204.55385539437933,218.27636642858758,,0,0,0,0,218.27636642858758,0,218.27636642858758,0,1,20.759333334983797,4.030326696255891,0,0,0,0,0,0,3.08363357141243,20.759333334983797,-40,-60,10,30,50,,,,,,,,,,,10,50,55,1.325413296945097,1,0,0,0.1385260023435421,1.1868872946015547,0.07484671433643442,-0.12205304600318811,0,0,0,0,1.3924509789790516,,,,,0,0,0,186.76376021026425,202.1805411764704,217.59732214267655,216.53806893691015,208.14898483319237,0,0,0,0,214.79222396910603,219.98885882352948,225.18549367795293,220.68622986812343,216.52043673934847,0,0,0,0,210.98300413120467,222.47103529411768,233.9590664570307,218.27636642858758,204.55385539437933,0,0,0,0,1.1150170895187232,,,,65.11183664636351,0.46890343975859855
1751895000,223,224.28,222.37,222.94,219.37019739797418,204.55385539437933,0,0,0,0,0,0,0,0,0,0,0,0,219.37019739797418,204.55385539437933,219.37019739797418,,0,0,0,0,219.37019739797418,0,219.37019739797418,0,1,20.859597055931307,4.030326696255891,0,0,0,0,0,0,2.9998026020258277,20.859597055931307,-40,-60,10,30,50,,,,,,,,,,,10,35,25,1.4336486376370359,1,0,0,0.23087667057257016,1.2027719670644657,0.10823534069193896,0.027981537201578366,0,0,0,0,1.4083356514419625,,,,,0,0,0,186.76376021026425,202.1805411764704,217.59732214267655,216.53806893691015,208.14898483319237,0,0,0,0,215.18338056692062,220.42054117647046,225.6577017860203,220.68622986812343,216.52043673934847,0,0,0,0,210.98300413120467,222.47103529411768,233.9590664570307,219.37019739797418,204.55385539437933,0,0,0,0,1.1150170895187232,,99.99999999999999,97.66831580294054,65.17128630134597,0.44393939247612724
1751909400,222.94,223.65,222.4,223.48,219.5251832981189,204.55385539437933,0,0,0,0,0,0,0,0,0,0,0,0,219.5251832981189,204.55385539437933,219.5251832981189,,0,0,0,0,219.5251832981189,0,219.5251832981189,0,1,21.605247794017288,4.615482120824043,0,0,0,0,0,0,2.8748167018811257,21.605247794017288,-40,-60,10,30,50,,,,,,,,,,,40,80,45,1.2298346207547213,1,0,0,0.10928430644130055,1.1205503143134208,-0.2038140168823146,-0.14274588116451448,0,0,0,0,1.3261139986909176,,,,,0,0,0,190.04901456161144,205.12724705882326,220.20547955603507,217.75606401284512,208.14898483319237,0,0,0,0,215.594200110734,220.91582352941182,226.23744694808966,221.0439010116481,217.73897697225215,0,0,0,0,211.70299273497534,222.94541176470614,234.18783079443693,219.5251832981189,204.55385539437933,0,0,0,0,1.131616767132203,,,,,0.4467871085763822
