time,open,high,low,close,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1750699800,209.61,211.78,209.61,211.77,211.5913786931864,199.90926245499006,0,0,0,0,0,0,0,0,0,0,0,0,211.5913786931864,199.90926245499006,211.5913786931864,,0,0,0,0,211.5913786931864,0,211.5913786931864,0,1,16.161763169142873,0.132135336425596,0,0,0,0,0,0,2.202615575339638,16.161763169142873,-40,-60,10,30,50,,,,,,,,,,,-5,-5,15,0.010267005605083585,0.01096325232502325,0,0,0,0.936492684898759,-0.021085871524017585,-0.09129514927069707,0,0,0,0,-0.1697329943949164,,,,,0,1,0,184.0805565307764,196.92743529411794,209.7743140574595,210.2972105507802,210.0197003132113,0,0,0,0,208.55819146068765,211.8277999999998,215.09740853931194,210.37186877353764,210.29948553152647,0,0,0,0,206.75792398336347,216.06284705882382,225.36777013428417,211.5913786931864,199.90926245499006,0,0,0,0,0.9851777722484544,,,,,0.40545535114844
1750771800,213.29,214.65,212.37,213.9,211.5913786931864,199.90926245499006,0,0,0,0,0,0,0,0,0,0,0,0,211.5913786931864,199.90926245499006,211.5913786931864,,0,0,0,0,211.5913786931864,0,211.5913786931864,0,1,16.161763169142873,0.132135336425596,0,0,0,0,0,0,2.251000177101092,16.161763169142873,-40,-60,10,30,50,,,,,,,,,,,-10,-10,10,0.12578990418392838,0.009742671904924604,0,0,0.11646677312571685,0.9569378040431599,0.11552289857884479,0.02329783558725227,0,0,0,0,-0.29067686894178846,,,,,0,1,0,184.0805565307764,196.92743529411794,209.7743140574595,210.2972105507802,210.0197003132113,0,0,0,0,208.90462019340538,212.250882352941,215.59714451247663,212.34056073734774,210.29948553152647,0,0,0,0,206.75792398336347,216.06284705882382,225.36777013428417,211.5913786931864,199.90926245499006,0,0,0,0,0.9851777722484544,,,,62.38248864664485,0.42738332596516015
1750786200,213.89,214.925,213.89,214.44,211.7258569784061,199.90926245499006,0,0,0,0,0,0,0,0,0,0,0,0,211.7258569784061,199.90926245499006,211.7258569784061,,0,0,0,0,211.7258569784061,0,211.7258569784061,0,1,16.174376230773454,0.132135336425596,0,0,0,0,0,0,2.164143021593873,16.174376230773454,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.1667650283013583,0.022066348964108872,0,0,0.14539049816494395,0.9686482422253104,0.04097512411742993,0.08599144066631298,0,0,0,0,-0.2786254698635856,,,,,0,0,0,185.8478382738683,198.4225647058826,210.9972911378969,210.2972105507802,210.0197003132113,0,0,0,0,209.29173724787915,212.72497647058822,216.15821569329728,212.84744777863148,210.29948553152647,0,0,0,0,207.2301203951017,216.25145882352962,225.27279725195754,211.7258569784061,199.90926245499006,0,0,0,0,1.0097991328136515,,,,,0.4149326005388247
1750858200,214.655,214.73,212.21,212.78,211.7258569784061,199.90926245499006,0,0,0,0,0,0,0,0,0,0,0,0,211.7258569784061,199.90926245499006,211.7258569784061,,0,0,0,0,211.7258569784061,0,211.7258569784061,0,1,16.174376230773454,0.132135336425596,0,0,0,0,0,0,2.1895613771943094,16.174376230773454,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.14841615297027583,0.0030659903682113587,0,0,0.14539049816494395,0.9868441977842815,-0.01834887533108248,0.07712864036130249,0,0,0,0,-0.29697434519466814,,,,,0,0,0,185.8478382738683,198.4225647058826,210.9972911378969,210.2972105507802,210.0197003132113,0,0,0,0,209.53879168910672,213.01314117647038,216.48749066383405,212.84744777863148,210.29948553152647,0,0,0,0,207.2301203951017,216.25145882352962,225.27279725195754,211.7258569784061,199.90926245499006,0,0,0,0,1.0097991328136515,,,,56.61979119321103,0.44870712272771685
1750872600,212.79,212.85,211.89,212,211.7258569784061,199.90926245499006,0,0,0,0,0,0,0,0,0,0,0,0,211.7258569784061,199.90926245499006,211.7258569784061,,0,0,0,0,211.7258569784061,0,211.7258569784061,0,1,16.174376230773454,0.132135336425596,0,0,0,0,0,0,2.1017355645375737,16.174376230773454,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.10383475974447826,-0.042260257825349444,0,0,0.14539049816494395,0.9833290320235304,-0.04458139322579757,0.07248188261537707,0,0,0,0,-0.15626928255874015,,,,,0,1,0,185.8478382738683,198.4225647058826,210.9972911378969,210.2972105507802,210.0197003132113,0,0,0,0,209.74003383373466,213.23888235294115,216.73773087214764,212.84744777863148,210.29948553152647,0,0,0,0,207.5329828996265,216.27487058823542,225.01675827684434,211.7258569784061,199.90926245499006,0,0,0,0,1.0097991328136515,,,,,0.4196077161744227
1750944600,212.83,214.35,212.7,213.97,211.7258569784061,199.90926245499006,0,0,0,0,0,0,0,0,0,0,0,0,211.7258569784061,199.90926245499006,211.7258569784061,,0,0,0,0,211.7258569784061,0,211.7258569784061,0,1,16.174376230773454,0.132135336425596,0,0,0,0,0,0,2.119468738499175,16.174376230773454,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.08612705614276359,-0.062453641569738434,0,0,0.14539049816494395,0.9489189186190888,-0.01770770360171467,0.07586005053767997,0,0,0,0,-0.25045268225263784,,,,,0,1,0,185.8478382738683,198.4225647058826,210.9972911378969,210.2972105507802,210.0197003132113,0,0,0,0,210.068122657417,213.63241176470567,217.19670087199432,212.84744777863148,210.29948553152647,0,0,0,0,207.5329828996265,216.27487058823542,225.01675827684434,211.7258569784061,199.90926245499006,0,0,0,0,1.0097991328136515,,,,61.843032525333655,0.44405799286559233
1750959000,213.99,215.54,213.88,215.4,211.7933504571079,199.90926245499006,0,0,0,0,0,0,0,0,0,0,0,0,211.7933504571079,199.90926245499006,211.7933504571079,,0,0,0,0,211.7933504571079,0,211.7933504571079,0,1,16.18070661642001,0.132135336425596,0,0,0,0,0,0,2.086649542892091,16.18070661642001,-40,-60,10,30,50,,,,,,,,,,,-5,10,20,0.06611136771760508,-0.1306670838367454,0,0,0.18598036397172635,0.9173618384556955,-0.02001568842515851,-0.05967853646632333,0,0,0,0,-0.22847889391604903,,,,,0,0,0,187.73011836218134,200.0283529411765,212.32658752017167,210.2972105507802,210.0197003132113,0,0,0,0,210.44113636887013,214.10965882352926,217.77818127818838,213.55878343671148,210.29948553152647,0,0,0,0,207.99559467102597,216.58722352941206,225.17885238779814,211.7933504571079,199.90926245499006,0,0,0,0,1.0140065933031337,,,,,0.43693192285286014
1751031000,216.06,217.4,215.22,216.7,213.12668256731448,199.90926245499006,0,0,0,0,0,0,0,0,0,0,0,0,213.12668256731448,199.90926245499006,213.12668256731448,,0,0,0,0,213.12668256731448,0,213.12668256731448,0,1,16.305763238406207,0.132135336425596,0,0,0,0,0,0,2.0933174326855135,16.305763238406207,-40,-60,10,30,50,,,,,,,,,,,10,10,15,0.2523283876466848,-0.013168336697285886,0,0,0.2637932554880322,0.8706390263935431,0.18621701992907974,0.08556335934532648,0,0,0,0,-0.011464867841347348,,,,,0,1,0,187.73011836218134,200.0283529411765,212.32658752017167,210.2972105507802,210.0197003132113,0,0,0,0,210.73732714755994,214.46137647058802,218.1854257936161,214.92245102451145,210.29948553152647,0,0,0,0,207.99559467102597,216.58722352941206,225.17885238779814,213.12668256731448,199.90926245499006,0,0,0,0,1.0140065933031337,,,,61.943448352180006,0.44798246578039913
1751045400,216.7,216.86,214.13,215.51,213.12668256731448,199.90926245499006,0,0,0,0,0,0,0,0,0,0,0,0,213.12668256731448,199.90926245499006,213.12668256731448,,0,0,0,0,213.12668256731448,0,213.12668256731448,0,1,16.5795326530261,0.3511508681215086,0,0,0,0,0,0,2.138794758922264,16.5795326530261,-40,-60,10,30,50,,,,,,,,,,,-5,10,30,0.11185853657634043,-0.035758443159191154,0,0,0.14264149640399468,0.8608585024413169,-0.14046985107034438,-0.03655761639393543,0,0,0,0,-0.03078295982765425,,,,,0,0,0,187.73011836218134,200.0283529411765,212.32658752017167,210.75718631408733,210.0197003132113,0,0,0,0,210.96569983565098,214.66671764705865,218.3677354584663,214.92245102451145,210.74726964871303,0,0,0,0,208.43575270556943,216.84625882352967,225.2567649414899,213.12668256731448,199.90926245499006,0,0,0,0,1.0140065933031337,,,,,0.4485698365814345
1751290200,216.68,216.71,215.55,215.895,213.4782620095722,199.90926245499006,0,0,0,0,0,0,0,0,0,0,0,0,213.4782620095722,199.90926245499006,213.4782620095722,,0,0,0,0,213.4782620095722,0,213.4782620095722,0,1,16.612508186332448,0.3511508681215086,0,0,0,0,0,0,2.0717379904278177,16.612508186332448,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.9195635851061508,0.550817414463158,0,0,0.23773582733999116,1.2378471338468628,0.8077050485298103,0.8157288253616725,0,0,0,0,0.7086755484629466,,,,,0,0,0,187.73011836218134,200.0283529411765,212.32658752017167,210.75718631408733,210.0197003132113,0,0,0,0,211.20129054588054,214.88858823529395,218.57588592470736,214.92245102451145,210.74726964871303,0,0,0,0,208.43575270556943,216.84625882352967,225.2567649414899,213.4782620095722,199.90926245499006,0,0,0,0,1.0140065933031337,,97.48198617873213,95.60295507275875,62.41517368727448,0.42641819515116364
